state_dist,electionyear,cong,name,republican,rep_twoparty_pres,rep_voteshare,cvp
"NE_3",2006,110,"SMITH",1,.7272727,.5499219,.5412221
"NE_3",2008,111,"SMITH",1,.7272727,.7687402,.4215055
"NE_3",2010,112,"SMITH",1,.7272727,.7966673,.0754088
"NH_1",2002,108,"BRADLEY",1,.4925758,.6015931,.0342012
"NH_1",2004,109,"BRADLEY",1,.4925758,.6332088,.04634
"NH_1",2006,110,"SHEA-PORTER",0,.4925758,.4868411,-.0654715
"NH_1",2008,111,"SHEA-PORTER",0,.4925758,.4698038,-.0500374
"NH_1",2010,112,"GUINTA",1,.4925758,.5602142,.0610815
"NH_2",2002,108,"BASS",1,.4545455,.5816638,.0278107
"NH_2",2004,109,"BASS",1,.4545455,.6075586,.0418452
"NH_2",2006,110,"HODES",0,.4545455,.4638739,-.0676593
"NH_2",2008,111,"HODES",0,.4545455,.4232746,-.0189008
"NH_2",2010,112,"BASS",1,.4545455,.5083072,-.061739
"NJ_1",2002,108,"ANDREWS",0,.3667172,0,-.4132594
"NJ_1",2004,109,"ANDREWS",0,.3667172,.2483711,-.4045708
"NJ_1",2006,110,"ANDREWS",0,.3667172,0,-.0695549
"NJ_1",2008,111,"ANDREWS",0,.3667172,.2638615,-.0562995
"NJ_1",2010,112,"ANDREWS",0,.3667172,.355145,-.6381404
"NJ_10",2002,108,"PAYNE",0,.155,.1554824,-.4706734
"NJ_10",2004,109,"PAYNE",0,.155,0,-.5078053
"NJ_10",2006,110,"PAYNE",0,.155,0,-.0924526
"NJ_10",2008,111,"PAYNE",0,.155,0,-.0740989
"NJ_11",2002,108,"FRELINGH",1,.5627273,.732784,.0238487
"NJ_11",2004,109,"FRELINGH",1,.5627273,.6881664,.0379602
"NJ_11",2006,110,"FRELINGH",1,.5627273,.628856,.4084038
"NJ_11",2008,111,"FRELINGH",1,.5627273,.6256341,.3290606
"NJ_11",2010,112,"FRELINGH",1,.5627273,.6876945,-.001942
"NJ_12",2002,108,"HOLT",0,.4370707,.3752027,-.4446989
"NJ_12",2004,109,"HOLT",0,.4370707,.4056281,-.4515096
"NJ_12",2006,110,"HOLT",0,.4370707,.3430204,-.0786417
"NJ_12",2008,111,"HOLT",0,.4370707,.3587836,-.0619874
"NJ_12",2010,112,"HOLT",0,.4370707,.4638837,-.6793507
"NJ_13",2002,108,"MENENDEZ",0,.2762121,.188381,-.4077771
"NJ_13",2006,110,"SIRES",0,.2762121,.1997886,-.0739645
"NJ_13",2008,111,"SIRES",0,.2762121,.2239277,-.0583118
"NJ_13",2010,112,"SIRES",0,.2762121,.237175,-.6401696
"NJ_2",2002,108,"LOBIONDO",1,.479798,.7099393,-.0212938
"NJ_2",2004,109,"LOBIONDO",1,.479798,.6642968,-.0219668
"NJ_2",2006,110,"LOBIONDO",1,.479798,.633788,.3203498
"NJ_2",2008,111,"LOBIONDO",1,.479798,.6017453,.2855075
"NJ_2",2010,112,"LOBIONDO",1,.479798,.679243,-.074383
"NJ_3",2002,108,"SAXTON",1,.4923737,.6571623,.0019859
"NJ_3",2004,109,"SAXTON",1,.4923737,.6451464,.0123607
"NJ_3",2006,110,"SAXTON",1,.4923737,.5873284,.3691595
"NJ_3",2008,111,"ADLER",0,.4923737,.4792371,.0444225
"NJ_3",2010,112,"RUNYAN",1,.4923737,.5139019,.0021693
"NJ_4",2002,108,"SMITH",1,.5426263,.6732045,-.0216751
"NJ_4",2004,109,"SMITH",1,.5426263,.6751986,-.0396337
"NJ_4",2006,110,"SMITH",1,.5426263,.6643044,.2990803
"NJ_4",2008,111,"SMITH",1,.5426263,.6698569,.2818199
"NJ_4",2010,112,"SMITH",1,.5426263,.7134327,-.0538983
"NJ_5",2002,108,"GARRETT",1,.5577272,.6084449,.1077753
"NJ_5",2004,109,"GARRETT",1,.5577272,.5859396,.1298627
"NJ_5",2006,110,"GARRETT",1,.5577272,.5561358,.5655492
"NJ_5",2008,111,"GARRETT",1,.5577272,.5685247,.4673691
"NJ_5",2010,112,"GARRETT",1,.5577272,.6644559,.0887284
"NJ_6",2002,108,"PALLONE",0,.4119697,.3173438,-.4430957
"NJ_6",2004,109,"PALLONE",0,.4119697,.317151,-.4432142
"NJ_6",2006,110,"PALLONE",0,.4119697,.3062805,-.083287
"NJ_6",2008,111,"PALLONE",0,.4119697,.3207215,-.0597898
"NJ_6",2010,112,"PALLONE",0,.4119697,.4439415,-.6844392
"NJ_7",2002,108,"FERGUSON",1,.5074242,.586153,.0213977
"NJ_7",2004,109,"FERGUSON",1,.5074242,.5796561,.0174873
"NJ_7",2006,110,"FERGUSON",1,.5074242,.507596,.3515917
"NJ_7",2008,111,"LANCE",1,.5074242,.543258,.3338449
"NJ_7",2010,112,"LANCE",1,.5074242,.5937419,-.0002165
"NJ_8",2002,108,"PASCRELL",0,.3868182,.3139567,-.4074081
"NJ_8",2004,109,"PASCRELL",0,.3868182,.29416,-.4131247
"NJ_8",2006,110,"PASCRELL",0,.3868182,.2858492,-.0784083
"NJ_8",2008,111,"PASCRELL",0,.3868182,.2837723,-.0558278
"NJ_8",2010,112,"PASCRELL",0,.3868182,.3657537,-.6419456
"NJ_9",2002,108,"ROTHMAN",0,.3969192,.302365,-.4033514
"NJ_9",2004,109,"ROTHMAN",0,.3969192,.3221599,-.4227067
"NJ_9",2006,110,"ROTHMAN",0,.3969192,.2785963,-.0745152
"NJ_9",2008,111,"ROTHMAN",0,.3969192,.3149421,-.0583215
"NJ_9",2010,112,"ROTHMAN",0,.3969192,.3839553,-.6291382
"NM_1",2002,108,"WILSON",1,.4424242,.5534188,.0040701
"NM_1",2004,109,"WILSON",1,.4424242,.5444297,.0084271
"NM_1",2006,110,"WILSON",1,.4424242,.5020392,.4196536
"NM_1",2008,111,"HEINRICH",0,.4424242,.4434555,-.0360662
"NM_1",2010,112,"HEINRICH",0,.4424242,.4819748,-.5940933
"NM_2",2002,108,"PEARCE",1,.5454546,.5625764,.0641556
"NM_2",2004,109,"PEARCE",1,.5454546,.6041536,.1065483
"NM_2",2006,110,"PEARCE",1,.5454546,.594713,.521098
"NM_2",2008,111,"TEAGUE",0,.5454546,.4404194,.0325237
"NM_2",2010,112,"PEARCE",1,.5454546,.5540318,.0679227
"NM_3",2002,108,"UDALL",0,.4191919,0,-.4390887
"NM_3",2004,109,"UDALL",0,.4191919,.3021923,-.4295221
"NM_3",2006,110,"UDALL",0,.4191919,.2535768,-.0720494
"NM_3",2008,111,"LUJAN",0,.4191919,.349393,-.0555674
"NM_3",2010,112,"LUJAN",0,.4191919,.4301474,-.6263515
"NV_1",2002,108,"BERKLEY",0,.3855906,.4429932,-.389048
"NV_1",2004,109,"BERKLEY",0,.3855906,.3205155,-.3808724
"NV_1",2006,110,"BERKLEY",0,.3855906,.3248876,-.0510424
"NV_1",2008,111,"BERKLEY",0,.3855906,.2951201,-.0482453
"NV_1",2010,112,"BERKLEY",0,.3855906,.3636257,-.5865102
"NV_2",2002,108,"GIBBONS",1,.5408163,.7882148,.0776907
"NV_2",2004,109,"GIBBONS",1,.5408163,.7096397,.1009625
"NV_2",2006,110,"HELLER",1,.5408163,.5283526,.5080728
"NV_2",2008,111,"HELLER",1,.5408163,.5556799,.3883013
"NV_3",2004,109,"PORTER",1,.471913,.5741113,.0387166
"NV_3",2006,110,"PORTER",1,.471913,.5099031,.3671709
"NV_3",2008,111,"TITUS",0,.471913,.4713687,-.0307308
"NV_3",2010,112,"HECK",1,.471913,.503413,.0004301
"NY_1",2002,108,"BISHOP",0,.49,.4917009,-.410363
"NY_1",2004,109,"BISHOP",0,.49,.4384354,-.4070593
"NY_1",2006,110,"BISHOP",0,.49,.3776537,-.0721072
"NY_1",2008,111,"BISHOP",0,.49,.4161864,-.0397195
"NY_1",2010,112,"BISHOP",0,.49,.4984875,-.6425576
"NY_10",2002,108,"TOWNS",0,.1106566,0,-.462441
"NY_10",2004,109,"TOWNS",0,.1106566,.0757516,-.4278529
"NY_10",2006,110,"TOWNS",0,.1106566,.0607259,-.0893088
"NY_10",2008,111,"TOWNS",0,.1106566,.0580912,-.0682988
"NY_10",2010,112,"TOWNS",0,.1106566,.0720963,-.6876836
"NY_11",2002,108,"OWENS",0,.1106566,.1265982,-.4651639
"NY_11",2004,109,"OWENS",0,.1106566,0,-.4705933
"NY_11",2006,110,"CLARKE",0,.1106566,.0777503,-.0864411
"NY_11",2008,111,"CLARKE",0,.1106566,.064615,-.0729084
"NY_11",2010,112,"CLARKE",0,.1106566,.0942903,-.6806993
"NY_12",2002,108,"VELAZQUE",0,.1616162,0,-.4598775
"NY_12",2004,109,"VELAZQUE",0,.1616162,.1495662,-.4731701
"NY_12",2006,110,"VELAZQUE",0,.1616162,.1025575,-.0899336
"NY_12",2008,111,"VELAZQUE",0,.1616162,.1004964,-.0690255
"NY_12",2010,112,"VELAZQUE",0,.1616162,0,-.6821316
"NY_13",2002,108,"FOSSELLA",1,.53,.7108792,.0419069
"NY_13",2004,109,"FOSSELLA",1,.53,.5911885,.0617017
"NY_13",2006,110,"FOSSELLA",1,.53,.5679797,.4805056
"NY_13",2008,111,"MCMAHON",0,.53,.353453,.0163707
"NY_13",2010,112,"GRIMM",1,.53,.5168962,-.0088221
"NY_14",2002,108,"MALONEY",0,.2323232,.247476,-.426551
"NY_14",2004,109,"MALONEY",0,.2323232,.188609,-.4277537
"NY_14",2006,110,"MALONEY",0,.2323232,.155202,-.0775727
"NY_14",2008,111,"MALONEY",0,.2323232,.1914405,-.0598221
"NY_14",2010,112,"MALONEY",0,.2323232,.2300347,-.6650289
"NY_15",2002,108,"RANGEL",0,.0757576,.1154181,-.4431387
"NY_15",2004,109,"RANGEL",0,.0757576,.0823175,-.4449924
"NY_15",2006,110,"RANGEL",0,.0757576,.0596518,-.0805485
"NY_15",2008,111,"RANGEL",0,.0757576,.0812957,-.0572677
"NY_15",2010,112,"RANGEL",0,.0757576,.1141398,-.6653641
"NY_16",2002,108,"SERRANO",0,.075505,.0792636,-.4389914
"NY_16",2004,109,"SERRANO",0,.075505,.0500341,-.4534932
"NY_16",2006,110,"SERRANO",0,.075505,.0468556,-.0845611
"NY_16",2008,111,"SERRANO",0,.075505,.034086,-.0727118
"NY_16",2010,112,"SERRANO",0,.075505,.0428261,-.6700875
"NY_17",2002,108,"ENGEL",0,.305,.3547837,-.4123447
"NY_17",2004,109,"ENGEL",0,.305,.2332487,-.4065098
"NY_17",2006,110,"ENGEL",0,.305,.2355295,-.0727875
"NY_17",2008,111,"ENGEL",0,.305,.20122,-.0618535
"NY_17",2010,112,"ENGEL",0,.305,.2380732,-.6317929
"NY_18",2002,108,"LOWEY",0,.4,0,-.4106298
"NY_18",2004,109,"LOWEY",0,.4,.3048583,-.4331833
"NY_18",2006,110,"LOWEY",0,.4,.2928187,-.0779521
"NY_18",2008,111,"LOWEY",0,.4,.315321,-.0539801
"NY_18",2010,112,"LOWEY",0,.4,.3784994,-.6374025
"NY_19",2002,108,"KELLY",1,.5151515,.7292711,-.0026142
"NY_19",2004,109,"KELLY",1,.5151515,.6685666,.0062297
"NY_19",2006,110,"HALL",0,.5151515,.4878247,-.0647215
"NY_19",2008,111,"HALL",0,.5151515,.4132693,-.0503409
"NY_19",2010,112,"HAYWORTH",1,.5151515,.526806,-.0066841
"NY_2",2002,108,"ISRAEL",0,.4467636,.4089217,-.3838767
"NY_2",2004,109,"ISRAEL",0,.4467636,.3353861,-.3980966
"NY_2",2006,110,"ISRAEL",0,.4467636,.2957562,-.0708806
"NY_2",2008,111,"ISRAEL",0,.4467636,.3305703,-.0563284
"NY_2",2010,112,"ISRAEL",0,.4467636,.4322873,-.6356249
"NY_20",2002,108,"SWEENEY",1,.5124242,.7534978,.0244625
"NY_20",2004,109,"SWEENEY",1,.5124242,.6663387,.0276404
"NY_20",2006,110,"GILLIBRAND",0,.5124242,.4690016,-.0175413
"NY_20",2010,112,"GIBSON",1,.5124242,.5486885,-.1339505
"NY_21",2002,108,"MCNULTY",0,.4234694,.2491227,-.4092932
"NY_21",2004,109,"MCNULTY",0,.4234694,.2966373,-.4202945
"NY_21",2006,110,"MCNULTY",0,.4234694,.2181045,-.0766774
"NY_21",2008,111,"TONKO",0,.4234694,.3605987,-.0572316
"NY_21",2010,112,"TONKO",0,.4234694,.4071002,-.6575038
"NY_22",2002,108,"HINCHEY",0,.4262523,.3386577,-.4788359
"NY_22",2004,109,"HINCHEY",0,.4262523,.3321775,-.4806684
"NY_22",2006,110,"HINCHEY",0,.4262523,0,-.0945111
"NY_22",2008,111,"HINCHEY",0,.4262523,.3355592,-.0691168
"NY_22",2010,112,"HINCHEY",0,.4262523,.4733811,-.68499
"NY_23",2002,108,"MCHUGH",1,.4975778,1,.0081862
"NY_23",2004,109,"MCHUGH",1,.4975778,.7106545,.0292005
"NY_23",2006,110,"MCHUGH",1,.4975778,.6314703,.3592981
"NY_23",2010,112,"OWENS",0,.4975778,.4938604,-.4198726
"NY_24",2002,108,"BOEHLERT",1,.5074242,1,-.0194079
"NY_24",2004,109,"BOEHLERT",1,.5074242,.6267641,-.0276759
"NY_24",2006,110,"ARCURI",0,.5074242,.4548138,-.0571116
"NY_24",2008,111,"ARCURI",0,.5074242,.4802943,.0175234
"NY_24",2010,112,"HANNA",1,.5074242,.5307981,-.0489195
"NY_25",2002,108,"WALSH",1,.4620697,.7307225,.0282718
"NY_25",2004,109,"WALSH",1,.4620697,1,.0370286
"NY_25",2006,110,"WALSH",1,.4620697,.5078504,.3597016
"NY_25",2008,111,"MAFFEI",0,.4620697,.4330708,-.032217
"NY_25",2010,112,"BUERKLE",1,.4620697,.5015535,.0903484
"NY_26",2002,108,"REYNOLDS",1,.5459183,.7665538,.0627058
"NY_26",2004,109,"REYNOLDS",1,.5459183,.5559457,.0678551
"NY_26",2006,110,"REYNOLDS",1,.5459183,.5198481,.4576226
"NY_26",2008,111,"LEE",1,.5459183,.5755009,.3536405
"NY_27",2002,108,"QUINN",1,.4540817,.7152887,.0125111
"NY_27",2004,109,"HIGGINS",0,.4540817,.4924855,-.3739079
"NY_27",2006,110,"HIGGINS",0,.4540817,.2072791,-.0702431
"NY_27",2008,111,"HIGGINS",0,.4540817,.2328033,-.052648
"NY_27",2010,112,"HIGGINS",0,.4540817,.3905734,-.6209993
"NY_28",2002,108,"SLAUGHTE",0,.3333333,.3754445,-.4561753
"NY_28",2004,109,"SLAUGHTE",0,.3333333,.256743,-.4479991
"NY_28",2006,110,"SLAUGHTE",0,.3333333,.2683045,-.0902218
"NY_28",2008,111,"SLAUGHTE",0,.3333333,.2199733,-.0665617
"NY_28",2010,112,"SLAUGHTE",0,.3333333,.350791,-.6862954
"NY_29",2002,108,"HOUGHTON",1,.54329,.7746882,.0029981
"NY_29",2004,109,"KUHL",1,.54329,.5517482,.0565641
"NY_29",2006,110,"KUHL",1,.54329,.5146346,.3988896
"NY_29",2010,112,"REED",1,.54329,.5660617,.0190035
"NY_3",2002,108,"KING",1,.5252525,.7253385,.021698
"NY_3",2004,109,"KING",1,.5252525,.63131,.0427068
"NY_3",2006,110,"KING",1,.5252525,.5604085,.4112287
"NY_3",2008,111,"KING",1,.5252525,.6391959,.3136465
"NY_3",2010,112,"KING",1,.5252525,.7194514,-.0012551
"NY_4",2002,108,"MCCARTHY",0,.4292929,.4346286,-.3912894
"NY_4",2004,109,"MCCARTHY",0,.4292929,.3720546,-.3917253
"NY_4",2006,110,"MCCARTHY",0,.4292929,.3508358,-.069304
"NY_4",2008,111,"MCCARTHY",0,.4292929,.3599407,-.0426537
"NY_4",2010,112,"MCCARTHY",0,.4292929,.4637772,-.6015381
"NY_5",2002,108,"ACKERMAN",0,.3636364,0,-.4282283
"NY_5",2004,109,"ACKERMAN",0,.3636364,.2851753,-.4405189
"NY_5",2006,110,"ACKERMAN",0,.3636364,0,-.0779473
"NY_5",2008,111,"ACKERMAN",0,.3636364,.2763108,-.0609843
"NY_5",2010,112,"ACKERMAN",0,.3636364,.3648314,-.6473916
"NY_6",2002,108,"MEEKS",0,.1307576,0,-.4087766
"NY_6",2004,109,"MEEKS",0,.1307576,0,-.4051535
"NY_6",2006,110,"MEEKS",0,.1307576,0,-.0818905
"NY_6",2008,111,"MEEKS",0,.1307576,0,-.0582593
"NY_6",2010,112,"MEEKS",0,.1307576,.1220157,-.6455827
"NY_7",2002,108,"CROWLEY",0,.2272727,.2670732,-.4056917
"NY_7",2004,109,"CROWLEY",0,.2272727,.197528,-.4077266
"NY_7",2006,110,"CROWLEY",0,.2272727,.1603317,-.0837347
"NY_7",2008,111,"CROWLEY",0,.2272727,.1534773,-.0631639
"NY_7",2010,112,"CROWLEY",0,.2272727,.1847423,-.6589963
"NY_8",2002,108,"NADLER",0,.2663636,.195419,-.4656775
"NY_8",2004,109,"NADLER",0,.2663636,.2040213,-.4646209
"NY_8",2006,110,"NADLER",0,.2663636,.1382543,-.0864391
"NY_8",2008,111,"NADLER",0,.2663636,.1954693,-.0675733
"NY_8",2010,112,"NADLER",0,.2663636,.2445523,-.6720896
"NY_9",2002,108,"WEINER",0,.4422222,.342922,-.4381072
"NY_9",2004,109,"WEINER",0,.4422222,.2973643,-.4347811
"NY_9",2006,110,"WEINER",0,.4422222,0,-.0800118
"NY_9",2008,111,"WEINER",0,.4422222,0,-.054909
"OH_1",2002,108,"CHABOT",1,.4772222,.6479921,.0825981
"OH_1",2004,109,"CHABOT",1,.4772222,.5987262,.1044632
"OH_1",2006,110,"CHABOT",1,.4772222,.5224855,.5260931
"OH_1",2008,111,"DRIEHAUS",0,.4772222,.4750589,-.0075826
"OH_1",2010,112,"CHABOT",1,.4772222,.5282475,.090295
"OH_10",2002,108,"KUCINICH",0,.4060503,.2432135,-.4834527
"OH_10",2004,109,"KUCINICH",0,.4060503,.3587732,-.4866174
"OH_10",2006,110,"KUCINICH",0,.4060503,.335891,-.0618599
"OH_10",2008,111,"KUCINICH",0,.4060503,.4069521,-.03435
"OH_10",2010,112,"KUCINICH",0,.4060503,.4526497,-.676564
"OH_11",2002,108,"JONES",0,.1616162,.2366567,-.4521812
"OH_11",2004,109,"JONES",0,.1616162,0,-.4307024
"OH_11",2008,111,"FUDGE",0,.1616162,.1472,-.0685561
"OH_11",2010,112,"FUDGE",0,.1616162,.1707006,-.6705305
"OH_12",2002,108,"TIBERI",1,.4873232,.6438584,.0552093
"OH_12",2004,109,"TIBERI",1,.4873232,.6196231,.075806
"OH_12",2006,110,"TIBERI",1,.4873232,.5730244,.4818069
"OH_12",2008,111,"TIBERI",1,.4873232,.5646489,.3799273
"OH_12",2010,112,"TIBERI",1,.4873232,.5765079,.0248615
"OH_13",2002,108,"BROWN",0,.4321212,.3103284,-.4513761
"OH_13",2004,109,"BROWN",0,.4321212,.3257027,-.4128512
"OH_13",2006,110,"SUTTON",0,.4321212,.3878029,-.0828447
"OH_13",2008,111,"SUTTON",0,.4321212,.3529396,-.057719
"OH_13",2010,112,"SUTTON",0,.4321212,.442678,-.6390206
"OH_14",2002,108,"LATOURET",1,.515,.7216457,.0058247
"OH_14",2004,109,"LATOURET",1,.515,.627484,.0107268
"OH_14",2006,110,"LATOURET",1,.515,.5957646,.3634431
"OH_14",2008,111,"LATOURET",1,.515,.6008505,.2884019
"OH_14",2010,112,"LATOURET",1,.515,.6736635,-.0446675
"OH_15",2002,108,"PRYCE",1,.4772727,.6658891,.0390917
"OH_15",2004,109,"PRYCE",1,.4772727,.6000685,.061625
"OH_15",2006,110,"PRYCE",1,.4772727,.5023937,.442583
"OH_15",2008,111,"KILROY",0,.4772727,.4958246,-.047632
"OH_15",2010,112,"STIVERS",1,.4772727,.5674288,0
"OH_16",2002,108,"REGULA",1,.525102,.6886898,.04526
"OH_16",2004,109,"REGULA",1,.525102,.6654729,.0529585
"OH_16",2006,110,"REGULA",1,.525102,.5833865,.4105012
"OH_16",2008,111,"BOCCIERI",0,.525102,.4463691,0
"OH_16",2010,112,"RENACCI",1,.525102,.557958,.0270252
"OH_17",2002,108,"RYAN",0,.3686735,.3970401,-.4176868
"OH_17",2004,109,"RYAN",0,.3686735,.2280653,-.3802653
"OH_17",2006,110,"RYAN",0,.3686735,.1974856,-.0679024
"OH_17",2008,111,"RYAN",0,.3686735,.2185411,-.0580382
"OH_17",2010,112,"RYAN",0,.3686735,.3582037,-.6245887
"OH_18",2002,108,"NEY",1,.5530412,1,.0409524
"OH_18",2004,109,"NEY",1,.5530412,.6616496,.0443338
"OH_18",2006,110,"SPACE",0,.5530412,.3794021,-.0122704
"OH_18",2008,111,"SPACE",0,.5530412,.4012538,.0110931
"OH_18",2010,112,"GIBBS",1,.5530412,.5708623,.0599366
"OH_2",2002,108,"PORTMAN",1,.6179798,.7405095,.0553217
"OH_2",2006,110,"SCHMIDT",1,.6179798,.5052943,.5175303
"OH_2",2008,111,"SCHMIDT",1,.6179798,.5448139,.4093971
"OH_2",2010,112,"SCHMIDT",1,.6179798,.6277804,.0701513
"OH_3",2002,108,"TURNER",1,.5302041,.5877212,.0540368
"OH_3",2004,109,"TURNER",1,.5302041,.6228808,.0546787
"OH_3",2006,110,"TURNER",1,.5302041,.5853688,.4169119
"OH_3",2008,111,"TURNER",1,.5302041,.6331963,.3055972
"OH_3",2010,112,"TURNER",1,.5302041,.681124,.0004057
"OH_4",2002,108,"OXLEY",1,.6344053,.6751984,.0623152
"OH_4",2004,109,"OXLEY",1,.6344053,.5860308,.1008945
"OH_4",2006,110,"JORDAN",1,.6344053,.5998911,.571189
"OH_4",2008,111,"JORDAN",1,.6344053,.6516788,.4640001
"OH_4",2010,112,"JORDAN",1,.6344053,.7429157,.1100743
"OH_5",2002,108,"GILLMOR",1,.5754082,.7088428,.0373017
"OH_5",2004,109,"GILLMOR",1,.5754082,.670459,.0807726
"OH_5",2008,111,"LATTA",1,.5754082,.64091,.4276757
"OH_5",2010,112,"LATTA",1,.5754082,.7192596,.0814198
"OH_6",2002,108,"STRICKLA",0,.510102,.4052031,-.4164959
"OH_6",2004,109,"STRICKLA",0,.510102,0,-.3967481
"OH_6",2006,110,"WILSON",0,.510102,.3792087,-.0376662
"OH_6",2008,111,"WILSON",0,.510102,.3452235,-.0384487
"OH_6",2010,112,"JOHNSON",1,.510102,.5263964,.0509537
"OH_7",2002,108,"HOBSON",1,.5577272,.713084,.0480703
"OH_7",2004,109,"HOBSON",1,.5577272,.6496025,.0688968
"OH_7",2006,110,"HOBSON",1,.5577272,.6062081,.4279817
"OH_7",2008,111,"AUSTRIA",1,.5577272,.5821534,.3887473
"OH_7",2010,112,"AUSTRIA",1,.5577272,.658453,.0377844
"OH_8",2002,108,"BOEHNER",1,.6293548,.7081073,.0721234
"OH_8",2004,109,"BOEHNER",1,.6293548,.6900793,.0977885
"OH_8",2006,110,"BOEHNER",1,.6293548,.638047,.5586784
"OH_8",2008,111,"BOEHNER",1,.6293548,.6790367,.4440621
"OH_8",2010,112,"BOEHNER",1,.6293548,.6841871,.0508524
"OH_9",2002,108,"KAPTUR",0,.3936735,.2600816,-.4253332
"OH_9",2004,109,"KAPTUR",0,.3936735,.3187406,-.3908058
"OH_9",2006,110,"KAPTUR",0,.3936735,.2637286,-.062773
"OH_9",2008,111,"KAPTUR",0,.3936735,.2562649,-.0363048
"OH_9",2010,112,"KAPTUR",0,.3936735,.4064617,-.6214213
"OK_1",2002,108,"SULLIVAN",1,.645,.5687796,.0887724
"OK_1",2004,109,"SULLIVAN",1,.645,.6158597,.1307201
"OK_1",2006,110,"SULLIVAN",1,.645,.6733316,.5469142
"OK_1",2008,111,"SULLIVAN",1,.645,.6616763,.4125678
"OK_1",2010,112,"SULLIVAN",1,.645,1,.0779094
"OK_2",2002,108,"CARSON",0,.625,.2587811,-.2975169
"OK_2",2004,109,"BOREN",0,.625,.341096,-.189616
"OK_2",2006,110,"BOREN",0,.625,.2726446,.0259716
"OK_2",2008,111,"BOREN",0,.625,.2953093,.065348
"OK_2",2010,112,"BOREN",0,.625,.4347617,-.1919558
"OK_3",2002,108,"LUCAS",1,.725,1,.060011
"OK_3",2004,109,"LUCAS",1,.725,1,.093562
"OK_3",2006,110,"LUCAS",1,.725,.6746473,.4819641
"OK_3",2008,111,"LUCAS",1,.725,.7473794,.3761693
"OK_3",2010,112,"LUCAS",1,.725,.7799351,.0295778
"OK_4",2002,108,"COLE",1,.665,.5382507,.0610196
"OK_4",2004,109,"COLE",1,.665,1,.0995944
"OK_4",2006,110,"COLE",1,.665,.6461176,.481667
"OK_4",2008,111,"COLE",1,.665,.6932713,.3593471
"OK_4",2010,112,"COLE",1,.665,1,.0269263
"OK_5",2002,108,"ISTOOK",1,.615,.6575614,.0833068
"OK_5",2004,109,"ISTOOK",1,.615,.6605552,.1335114
"OK_5",2006,110,"FALLIN",1,.615,.6181502,.498772
"OK_5",2008,111,"FALLIN",1,.615,.6589159,.4211691
"OK_5",2010,112,"LANKFORD",1,.615,.6441692,.0862952
"OR_1",2002,108,"WU",0,.4077892,.3516113,-.3894095
"OR_1",2004,109,"WU",0,.4077892,.3987903,-.4083804
"OR_1",2006,110,"WU",0,.4077892,.3493311,-.0647966
"OR_1",2008,111,"WU",0,.4077892,0,-.0440317
"OR_2",2002,108,"WALDEN",1,.5864313,.7361157,.0435889
"OR_2",2004,109,"WALDEN",1,.5864313,.7364535,.0619055
"OR_2",2006,110,"WALDEN",1,.5864313,.6862903,.4318365
"OR_2",2008,111,"WALDEN",1,.5864313,.7296528,.3598714
"OR_2",2010,112,"WALDEN",1,.5864313,.7407746,.0199192
"OR_3",2002,108,"BLUMENAU",0,.2990206,.2859764,-.4248283
"OR_3",2004,109,"BLUMENAU",0,.2990206,.2504395,-.4592009
"OR_3",2006,110,"BLUMENAU",0,.2990206,.2420774,-.0769483
"OR_3",2008,111,"BLUMENAU",0,.2990206,.2184551,-.0664636
"OR_3",2010,112,"BLUMENAU",0,.2990206,.2596217,-.6614056
"OR_4",2002,108,"DEFAZIO",0,.4716495,.3499514,-.4358779
"OR_4",2004,109,"DEFAZIO",0,.4716495,.3812846,-.4035672
"OR_4",2006,110,"DEFAZIO",0,.4716495,.3765981,-.0519967
"OR_4",2008,111,"DEFAZIO",0,.4716495,0,-.0499652
"OR_4",2010,112,"DEFAZIO",0,.4716495,.4443384,-.6168618
"OR_5",2002,108,"HOOLEY",0,.4741748,.4516791,-.3729988
"OR_5",2004,109,"HOOLEY",0,.4741748,.4560952,-.3901107
"OR_5",2006,110,"HOOLEY",0,.4741748,.4420096,-.0649123
"OR_5",2008,111,"SCHRADER",0,.4741748,.4140296,-.0369452
"OR_5",2010,112,"SCHRADER",0,.4741748,.4727789,-.5146347
"PA_1",2002,108,"BRADY",0,.1357576,.1259313,-.4285114
"PA_1",2004,109,"BRADY",0,.1357576,.1342844,-.4108854
"PA_1",2006,110,"BRADY",0,.1357576,0,-.0826831
"PA_1",2008,111,"BRADY",0,.1357576,.0923843,-.0640095
"PA_1",2010,112,"BRADY",0,.1357576,0,-.6621451
"PA_10",2002,108,"SHERWOOD",1,.5727273,1,.0509135
"PA_10",2004,109,"SHERWOOD",1,.5727273,1,.0720175
"PA_10",2006,110,"CARNEY",0,.5727273,.4705424,.0333643
"PA_10",2008,111,"CARNEY",0,.5727273,.4366835,.0234476
"PA_10",2010,112,"MARINO",1,.5727273,.5517673,.0545205
"PA_11",2002,108,"KANJORSK",0,.4471212,.4328044,-.3703276
"PA_11",2004,109,"KANJORSK",0,.4471212,0,-.3379764
"PA_11",2006,110,"KANJORSK",0,.4471212,.275299,-.0539735
"PA_11",2008,111,"KANJORSK",0,.4471212,.4837266,-.0416314
"PA_11",2010,112,"BARLETTA",1,.4471212,.5470055,.0157579
"PA_12",2002,108,"MURTHA",0,.4975253,.2651654,-.3226734
"PA_12",2004,109,"MURTHA",0,.4975253,0,-.3120564
